[REQUEST] [2025-07-02 01:04:56:224] [api.js]: 
                                   [MODULE]       : Resume
                                   [SERVICE]      : APIQueryResume
                                   [ENDPOINT]     : api-get-cv
                                   [METHOD]       : GET
                                   [X-USER-TOKEN] : 65d78580994151d94460ea1f
                                   [IP]           : ::1
                               
[INFO] [2025-07-02 01:04:56:229] [PocketService.js]: Trigger : ControlUserPermissionToken
[INFO] [2025-07-02 01:04:56:233] [PocketService.js]: Trigger : GetPermissionToken
[INFO] [2025-07-02 01:04:56:245] [PocketService.js]: Trigger : UpdatePermissionToken
[INFO] [2025-07-02 01:04:56:262] [PocketService.js]: Trigger : APIQueryResume
[INFO] [2025-07-02 01:05:01:669] [PocketService.js]: Trigger : FindIpContext
[ERROR] [2025-07-02 01:05:12:462] [FindIpContext.mjs]: No search result
undefined
[ERROR] [2025-07-02 01:05:25:989] [APIQueryResume.mjs]: APIQueryResume servisinde hata meydana geldi."TypeError: Cannot read properties of undefined (reading 'entryCount')
undefined
[INFO] [2025-07-02 01:05:25:993] [PocketService.js]: Trigger : SaveApiLog
[INFO] [2025-07-26 22:30:15:893] [unknown]: ✅ GetBatchCounter.mjs passed linting
[INFO] [2025-07-26 22:30:15:997] [unknown]: ✅ GetCounter.mjs passed linting
[INFO] [2025-07-26 22:30:16:124] [unknown]: ✅ GetResumeData.mjs passed linting
[INFO] [2025-07-26 22:30:16:219] [unknown]: ✅ QueryDecisionResume.mjs passed linting
[INFO] [2025-07-26 22:30:16:320] [unknown]: ✅ ReferenceVerifyPage.mjs passed linting
[INFO] [2025-07-26 22:30:16:411] [unknown]: ✅ SaveDecisionResume.mjs passed linting
[INFO] [2025-07-26 22:30:16:509] [unknown]: ✅ SaveMail.mjs passed linting
[INFO] [2025-07-26 22:30:16:601] [unknown]: ✅ SearchMail.mjs passed linting
[INFO] [2025-07-26 22:30:16:714] [unknown]: ✅ SendReferenceVerify.mjs passed linting
[INFO] [2025-07-26 22:30:16:824] [unknown]: ✅ UpdateCounter.mjs passed linting
[INFO] [2025-07-26 22:30:16:912] [unknown]: ✅ UpdateDecisionResume.mjs passed linting
[INFO] [2025-07-26 22:30:17:003] [unknown]: ✅ VerifyCaptcha.mjs passed linting
[INFO] [2025-07-26 22:30:17:005] [unknown]: 
--------------------------------------------------------------------------------

[INFO] [2025-07-26 22:30:17:006] [unknown]: 
🧩 Module: Token
[INFO] [2025-07-26 22:30:17:008] [unknown]: 📄 Constants: Modules\Token\constants.js
[INFO] [2025-07-26 22:30:17:008] [unknown]: 🛠️  Services:
[INFO] [2025-07-26 22:30:17:009] [unknown]: 
--------------------------------------------------------------------------------

[INFO] [2025-07-26 22:30:17:011] [unknown]: 
🧩 Module: Utility
[INFO] [2025-07-26 22:30:17:012] [unknown]: 📄 Constants: Modules\Utility\constants.js
[INFO] [2025-07-26 22:30:17:013] [unknown]: 🛠️  Services:
[INFO] [2025-07-26 22:30:17:106] [unknown]: ✅ GenerateUniqueID.mjs passed linting
[INFO] [2025-07-26 22:30:17:199] [unknown]: ✅ IpService.mjs passed linting
[INFO] [2025-07-26 22:30:17:200] [unknown]: 
--------------------------------------------------------------------------------

[INFO] [2025-07-26 22:30:17:201] [unknown]: 
================== ✅ LINT & SYNTAX SUMMARY ✅ ==================
✔ Success: 65
❌ Fail:    0
📦 Modules Checked: 9
🧩 Services Checked: 65
===============================================================
            
[INFO] [2025-07-26 22:30:17:203] [api.js]: 
Module and service static check has been completed successfully.

[INFO] [2025-07-26 22:30:17:230] [PocketService.js]: Trigger : SaveServerInfo
[INFO] [2025-07-26 22:30:17:235] [PocketService.js]: Trigger : GetServerInfo
[INFO] [2025-07-26 22:30:17:309] [unknown]: Server is started on port 3000
[REQUEST] [2025-07-26 22:30:52:420] [api.js]: 
                                   [MODULE]       : Notification
                                   [SERVICE]      : CheckOTP
                                   [ENDPOINT]     : api-check-otp
                                   [METHOD]       : GET
                                   [X-USER-TOKEN] : null
                                   [IP]           : ::1
                               
[INFO] [2025-07-26 22:30:52:427] [PocketService.js]: Trigger : SaveApiLog
[REQUEST] [2025-07-26 22:31:30:360] [api.js]: 
                                   [MODULE]       : Notification
                                   [SERVICE]      : CheckOTP
                                   [ENDPOINT]     : api-check-otp
                                   [METHOD]       : GET
                                   [X-USER-TOKEN] : 65d78580994151d94460ea1f
                                   [IP]           : ::1
                               
[INFO] [2025-07-26 22:31:30:365] [PocketService.js]: Trigger : ControlUserPermissionToken
[INFO] [2025-07-26 22:31:30:370] [PocketService.js]: Trigger : GetPermissionToken
[INFO] [2025-07-26 22:31:30:377] [PocketService.js]: Trigger : UpdatePermissionToken
[INFO] [2025-07-26 22:31:30:395] [PocketService.js]: Trigger : CheckOTP
[INFO] [2025-07-26 22:31:30:401] [PocketService.js]: Trigger : GetOTP
[ERROR] [2025-07-26 22:31:30:407] [CheckOTP.mjs]: CheckOTP servisinde hata meydana geldi.TypeError: Cannot read properties of undefined (reading 'otpData')
undefined
[ERROR] [2025-07-26 22:31:30:410] [unknown]: Hata alan servis: ../../Modules/Notification/services/CheckOTP.mjs
undefined
[INFO] [2025-07-26 22:31:30:417] [PocketService.js]: Trigger : SaveApiLog
[ERROR] [2025-07-26 22:32:53:708] [unknown]: SIGINT signal received. The application is shutting down.
Error
[INFO] [2025-07-26 22:32:55:213] [api.js]: 
📦 Starting ESLint and syntax check on all modules...

[INFO] [2025-07-26 22:32:55:217] [api.js]: 
🧩 Module: Admin
[INFO] [2025-07-26 22:32:55:218] [api.js]: 📄 Constants: Modules\Admin\constants.js
[INFO] [2025-07-26 22:32:55:220] [api.js]: 🛠️  Services:
[INFO] [2025-07-26 22:32:55:525] [unknown]: ✅ GetUserService.mjs passed linting
[INFO] [2025-07-26 22:32:55:629] [unknown]: ✅ GetUserWithEmail.mjs passed linting
[INFO] [2025-07-26 22:32:55:738] [unknown]: ✅ GetUserWithUserId.mjs passed linting
[INFO] [2025-07-26 22:32:55:861] [unknown]: ✅ LoginService.mjs passed linting
[INFO] [2025-07-26 22:32:55:972] [unknown]: ✅ LogoutService.mjs passed linting
[INFO] [2025-07-26 22:32:56:073] [unknown]: ✅ Test.mjs passed linting
[INFO] [2025-07-26 22:32:56:074] [unknown]: 
--------------------------------------------------------------------------------

[INFO] [2025-07-26 22:32:56:075] [unknown]: 
🧩 Module: Admpanel
[INFO] [2025-07-26 22:32:56:077] [unknown]: 📄 Constants: Modules\Admpanel\constants.js
[INFO] [2025-07-26 22:32:56:078] [unknown]: 🛠️  Services:
[INFO] [2025-07-26 22:32:56:209] [unknown]: ✅ DashboardApi.mjs passed linting
[INFO] [2025-07-26 22:32:56:346] [unknown]: ✅ GetBatchInfo.mjs passed linting
[INFO] [2025-07-26 22:32:56:476] [unknown]: ✅ GetPocketLog.mjs passed linting
[INFO] [2025-07-26 22:32:56:589] [unknown]: ✅ LogProcess.mjs passed linting
[INFO] [2025-07-26 22:32:56:590] [unknown]: 
--------------------------------------------------------------------------------

[INFO] [2025-07-26 22:32:56:592] [unknown]: 
🧩 Module: Community
[INFO] [2025-07-26 22:32:56:593] [unknown]: 📄 Constants: Modules\Community\constants.js
[INFO] [2025-07-26 22:32:56:593] [unknown]: 🛠️  Services:
[INFO] [2025-07-26 22:32:56:693] [unknown]: ✅ CheckOtpAndAccountActivate.mjs passed linting
[INFO] [2025-07-26 22:32:56:810] [unknown]: ✅ GetUserWithEmail.mjs passed linting
[INFO] [2025-07-26 22:32:56:967] [unknown]: ✅ LoginService.mjs passed linting
[INFO] [2025-07-26 22:32:57:062] [unknown]: ✅ PasswordResetSendOTP.mjs passed linting
[INFO] [2025-07-26 22:32:57:167] [unknown]: ✅ SaveUserService.mjs passed linting
[INFO] [2025-07-26 22:32:57:269] [unknown]: ✅ SignUpService.mjs passed linting
[INFO] [2025-07-26 22:32:57:387] [unknown]: ✅ UpdateUserWithEmail.mjs passed linting
[INFO] [2025-07-26 22:32:57:388] [unknown]: 
--------------------------------------------------------------------------------

[INFO] [2025-07-26 22:32:57:390] [unknown]: 
🧩 Module: ExternalInquiry
[INFO] [2025-07-26 22:32:57:391] [unknown]: 📄 Constants: Modules\ExternalInquiry\constants.js
[INFO] [2025-07-26 22:32:57:392] [unknown]: 🛠️  Services:
[INFO] [2025-07-26 22:32:57:518] [unknown]: ✅ CeyrekAltinBatch.mjs passed linting
[INFO] [2025-07-26 22:32:57:611] [unknown]: ✅ GetCurrencyWithName.mjs passed linting
[INFO] [2025-07-26 22:32:57:701] [unknown]: ✅ UpdateCurrency.mjs passed linting
[INFO] [2025-07-26 22:32:57:796] [unknown]: ✅ UpdateExchangeRate.mjs passed linting
[INFO] [2025-07-26 22:32:57:798] [unknown]: 
--------------------------------------------------------------------------------

[INFO] [2025-07-26 22:32:57:800] [unknown]: 
🧩 Module: Notification
[INFO] [2025-07-26 22:32:57:801] [unknown]: 📄 Constants: Modules\Notification\constants.js
[INFO] [2025-07-26 22:32:57:802] [unknown]: 🛠️  Services:
[INFO] [2025-07-26 22:32:57:920] [unknown]: ✅ CheckOTP.mjs passed linting
[INFO] [2025-07-26 22:32:58:030] [unknown]: ✅ CheckTOKEN.mjs passed linting
[INFO] [2025-07-26 22:32:58:130] [unknown]: ✅ GenerateOTP.mjs passed linting
[INFO] [2025-07-26 22:32:58:268] [unknown]: ✅ GetOTP.mjs passed linting
[INFO] [2025-07-26 22:32:58:383] [unknown]: ✅ GetTOKEN.mjs passed linting
[INFO] [2025-07-26 22:32:58:474] [unknown]: ✅ ITReportSender.mjs passed linting
[INFO] [2025-07-26 22:32:58:568] [unknown]: ✅ OTPMURAT.mjs passed linting
[INFO] [2025-07-26 22:32:58:667] [unknown]: ✅ SaveOTP.mjs passed linting
[INFO] [2025-07-26 22:32:58:766] [unknown]: ✅ SendEmailActivation.mjs passed linting
[INFO] [2025-07-26 22:32:58:877] [unknown]: ✅ SendNotificationCode.mjs passed linting
[INFO] [2025-07-26 22:32:58:968] [unknown]: ✅ SendOTP.mjs passed linting
[INFO] [2025-07-26 22:32:59:068] [unknown]: ✅ SendResumeMail.mjs passed linting
[INFO] [2025-07-26 22:32:59:173] [unknown]: ✅ SendResumeMailForSuspicious.mjs passed linting
[INFO] [2025-07-26 22:32:59:267] [unknown]: ✅ UpdateOTP.mjs passed linting
[INFO] [2025-07-26 22:32:59:268] [unknown]: 
--------------------------------------------------------------------------------

[INFO] [2025-07-26 22:32:59:270] [unknown]: 
🧩 Module: Pocket
[INFO] [2025-07-26 22:32:59:271] [unknown]: 📄 Constants: Modules\Pocket\constants.js
[INFO] [2025-07-26 22:32:59:272] [unknown]: 🛠️  Services:
[INFO] [2025-07-26 22:32:59:375] [unknown]: ✅ ApiPocketLogin.mjs passed linting
[INFO] [2025-07-26 22:32:59:467] [unknown]: ✅ ApiPocketVerifyLoginOTP.mjs passed linting
[INFO] [2025-07-26 22:32:59:558] [unknown]: ✅ GetBatchJobs.mjs passed linting
[INFO] [2025-07-26 22:32:59:661] [unknown]: ✅ GetBatchJobWithParameter.mjs passed linting
[INFO] [2025-07-26 22:32:59:767] [unknown]: ✅ GetSecret.mjs passed linting
[INFO] [2025-07-26 22:32:59:881] [unknown]: ✅ PocketMailVerifyPage.mjs passed linting
[INFO] [2025-07-26 22:32:59:980] [unknown]: ✅ PocketVerifyMailToken.mjs passed linting
[INFO] [2025-07-26 22:33:00:090] [unknown]: ✅ SaveBatchJobs.mjs passed linting
[INFO] [2025-07-26 22:33:00:173] [unknown]: ✅ SaveServiceInfo.mjs passed linting
[INFO] [2025-07-26 22:33:00:260] [unknown]: ✅ UpdateBatchJob.mjs passed linting
[INFO] [2025-07-26 22:33:00:365] [unknown]: ✅ UserSearch.mjs passed linting
[INFO] [2025-07-26 22:33:00:471] [unknown]: ✅ UserSearchWithEmail.mjs passed linting
[INFO] [2025-07-26 22:33:00:568] [unknown]: ✅ UserUpdate.mjs passed linting
[INFO] [2025-07-26 22:33:00:569] [unknown]: 
--------------------------------------------------------------------------------

[INFO] [2025-07-26 22:33:00:570] [unknown]: 
🧩 Module: Resume
[INFO] [2025-07-26 22:33:00:571] [unknown]: 📄 Constants: Modules\Resume\constants.js
[INFO] [2025-07-26 22:33:00:572] [unknown]: 🛠️  Services:
[INFO] [2025-07-26 22:33:00:678] [unknown]: ✅ APIQueryResume.mjs passed linting
[INFO] [2025-07-26 22:33:00:780] [unknown]: ✅ DecisionResumeEntry.mjs passed linting
[INFO] [2025-07-26 22:33:00:911] [unknown]: ✅ FindIpContext.mjs passed linting
[INFO] [2025-07-26 22:33:01:024] [unknown]: ✅ GetBatchCounter.mjs passed linting
[INFO] [2025-07-26 22:33:01:120] [unknown]: ✅ GetCounter.mjs passed linting
[INFO] [2025-07-26 22:33:01:209] [unknown]: ✅ GetResumeData.mjs passed linting
[INFO] [2025-07-26 22:33:01:311] [unknown]: ✅ QueryDecisionResume.mjs passed linting
[INFO] [2025-07-26 22:33:01:436] [unknown]: ✅ ReferenceVerifyPage.mjs passed linting
[INFO] [2025-07-26 22:33:01:743] [unknown]: ✅ SaveDecisionResume.mjs passed linting
[INFO] [2025-07-26 22:33:01:842] [unknown]: ✅ SaveMail.mjs passed linting
[INFO] [2025-07-26 22:33:01:949] [unknown]: ✅ SearchMail.mjs passed linting
[INFO] [2025-07-26 22:33:02:043] [unknown]: ✅ SendReferenceVerify.mjs passed linting
[INFO] [2025-07-26 22:33:02:138] [unknown]: ✅ UpdateCounter.mjs passed linting
[INFO] [2025-07-26 22:33:02:238] [unknown]: ✅ UpdateDecisionResume.mjs passed linting
[INFO] [2025-07-26 22:33:02:350] [unknown]: ✅ VerifyCaptcha.mjs passed linting
[INFO] [2025-07-26 22:33:02:351] [unknown]: 
--------------------------------------------------------------------------------

[INFO] [2025-07-26 22:33:02:353] [unknown]: 
🧩 Module: Token
[INFO] [2025-07-26 22:33:02:354] [unknown]: 📄 Constants: Modules\Token\constants.js
[INFO] [2025-07-26 22:33:02:355] [unknown]: 🛠️  Services:
[INFO] [2025-07-26 22:33:02:356] [unknown]: 
--------------------------------------------------------------------------------

[INFO] [2025-07-26 22:33:02:357] [unknown]: 
🧩 Module: Utility
[INFO] [2025-07-26 22:33:02:359] [unknown]: 📄 Constants: Modules\Utility\constants.js
[INFO] [2025-07-26 22:33:02:362] [unknown]: 🛠️  Services:
[INFO] [2025-07-26 22:33:02:471] [unknown]: ✅ GenerateUniqueID.mjs passed linting
[INFO] [2025-07-26 22:33:02:563] [unknown]: ✅ IpService.mjs passed linting
[INFO] [2025-07-26 22:33:02:564] [unknown]: 
--------------------------------------------------------------------------------

[INFO] [2025-07-26 22:33:02:565] [unknown]: 
================== ✅ LINT & SYNTAX SUMMARY ✅ ==================
✔ Success: 65
❌ Fail:    0
📦 Modules Checked: 9
🧩 Services Checked: 65
===============================================================
            
[INFO] [2025-07-26 22:33:02:566] [api.js]: 
Module and service static check has been completed successfully.

[INFO] [2025-07-26 22:33:02:583] [PocketService.js]: Trigger : SaveServerInfo
[INFO] [2025-07-26 22:33:02:588] [PocketService.js]: Trigger : GetServerInfo
[INFO] [2025-07-26 22:33:02:648] [unknown]: Server is started on port 3000
[REQUEST] [2025-07-26 22:33:03:749] [api.js]: 
                                   [MODULE]       : Notification
                                   [SERVICE]      : CheckOTP
                                   [ENDPOINT]     : api-check-otp
                                   [METHOD]       : GET
                                   [X-USER-TOKEN] : 65d78580994151d94460ea1f
                                   [IP]           : ::1
                               
[INFO] [2025-07-26 22:33:03:756] [PocketService.js]: Trigger : ControlUserPermissionToken
[INFO] [2025-07-26 22:33:03:761] [PocketService.js]: Trigger : GetPermissionToken
[INFO] [2025-07-26 22:33:03:768] [PocketService.js]: Trigger : UpdatePermissionToken
[INFO] [2025-07-26 22:33:03:789] [PocketService.js]: Trigger : CheckOTP
[INFO] [2025-07-26 22:33:03:796] [PocketService.js]: Trigger : GetOTP
[ERROR] [2025-07-26 22:33:03:801] [CheckOTP.mjs]: CheckOTP servisinde hata meydana geldi.TypeError: Cannot read properties of undefined (reading 'otpData')
undefined
[ERROR] [2025-07-26 22:33:03:803] [unknown]: Hata alan servis: ../../Modules/Notification/services/CheckOTP.mjs
undefined
[INFO] [2025-07-26 22:33:03:808] [PocketService.js]: Trigger : SaveApiLog
[ERROR] [2025-07-26 22:34:15:173] [unknown]: SIGINT signal received. The application is shutting down.
Error
[INFO] [2025-07-26 22:34:16:719] [api.js]: 
📦 Starting ESLint and syntax check on all modules...

[INFO] [2025-07-26 22:34:16:723] [api.js]: 
🧩 Module: Admin
[INFO] [2025-07-26 22:34:16:724] [api.js]: 📄 Constants: Modules\Admin\constants.js
[INFO] [2025-07-26 22:34:16:725] [api.js]: 🛠️  Services:
[INFO] [2025-07-26 22:34:17:024] [unknown]: ✅ GetUserService.mjs passed linting
[INFO] [2025-07-26 22:34:17:132] [unknown]: ✅ GetUserWithEmail.mjs passed linting
[INFO] [2025-07-26 22:34:17:234] [unknown]: ✅ GetUserWithUserId.mjs passed linting
[INFO] [2025-07-26 22:34:17:332] [unknown]: ✅ LoginService.mjs passed linting
[INFO] [2025-07-26 22:34:17:428] [unknown]: ✅ LogoutService.mjs passed linting
[INFO] [2025-07-26 22:34:17:522] [unknown]: ✅ Test.mjs passed linting
[INFO] [2025-07-26 22:34:17:523] [unknown]: 
--------------------------------------------------------------------------------

[INFO] [2025-07-26 22:34:17:525] [unknown]: 
🧩 Module: Admpanel
[INFO] [2025-07-26 22:34:17:526] [unknown]: 📄 Constants: Modules\Admpanel\constants.js
[INFO] [2025-07-26 22:34:17:527] [unknown]: 🛠️  Services:
[INFO] [2025-07-26 22:34:17:649] [unknown]: ✅ DashboardApi.mjs passed linting
[INFO] [2025-07-26 22:34:17:740] [unknown]: ✅ GetBatchInfo.mjs passed linting
[INFO] [2025-07-26 22:34:17:870] [unknown]: ✅ GetPocketLog.mjs passed linting
[INFO] [2025-07-26 22:34:17:971] [unknown]: ✅ LogProcess.mjs passed linting
[INFO] [2025-07-26 22:34:17:972] [unknown]: 
--------------------------------------------------------------------------------

[INFO] [2025-07-26 22:34:17:974] [unknown]: 
🧩 Module: Community
[INFO] [2025-07-26 22:34:17:975] [unknown]: 📄 Constants: Modules\Community\constants.js
[INFO] [2025-07-26 22:34:17:976] [unknown]: 🛠️  Services:
[INFO] [2025-07-26 22:34:18:077] [unknown]: ✅ CheckOtpAndAccountActivate.mjs passed linting
[INFO] [2025-07-26 22:34:18:167] [unknown]: ✅ GetUserWithEmail.mjs passed linting
[INFO] [2025-07-26 22:34:18:263] [unknown]: ✅ LoginService.mjs passed linting
[INFO] [2025-07-26 22:34:18:355] [unknown]: ✅ PasswordResetSendOTP.mjs passed linting
[INFO] [2025-07-26 22:34:18:448] [unknown]: ✅ SaveUserService.mjs passed linting
[INFO] [2025-07-26 22:34:18:542] [unknown]: ✅ SignUpService.mjs passed linting
[INFO] [2025-07-26 22:34:18:634] [unknown]: ✅ UpdateUserWithEmail.mjs passed linting
[INFO] [2025-07-26 22:34:18:635] [unknown]: 
--------------------------------------------------------------------------------

[INFO] [2025-07-26 22:34:18:636] [unknown]: 
🧩 Module: ExternalInquiry
[INFO] [2025-07-26 22:34:18:637] [unknown]: 📄 Constants: Modules\ExternalInquiry\constants.js
[INFO] [2025-07-26 22:34:18:638] [unknown]: 🛠️  Services:
[INFO] [2025-07-26 22:34:18:736] [unknown]: ✅ CeyrekAltinBatch.mjs passed linting
[INFO] [2025-07-26 22:34:18:838] [unknown]: ✅ GetCurrencyWithName.mjs passed linting
[INFO] [2025-07-26 22:34:18:928] [unknown]: ✅ UpdateCurrency.mjs passed linting
[INFO] [2025-07-26 22:34:19:013] [unknown]: ✅ UpdateExchangeRate.mjs passed linting
[INFO] [2025-07-26 22:34:19:014] [unknown]: 
--------------------------------------------------------------------------------

[INFO] [2025-07-26 22:34:19:015] [unknown]: 
🧩 Module: Notification
[INFO] [2025-07-26 22:34:19:015] [unknown]: 📄 Constants: Modules\Notification\constants.js
[INFO] [2025-07-26 22:34:19:017] [unknown]: 🛠️  Services:
[INFO] [2025-07-26 22:34:19:112] [unknown]: ✅ CheckOTP.mjs passed linting
[INFO] [2025-07-26 22:34:19:207] [unknown]: ✅ CheckTOKEN.mjs passed linting
[INFO] [2025-07-26 22:34:19:301] [unknown]: ✅ GenerateOTP.mjs passed linting
[INFO] [2025-07-26 22:34:19:392] [unknown]: ✅ GetOTP.mjs passed linting
[INFO] [2025-07-26 22:34:19:478] [unknown]: ✅ GetTOKEN.mjs passed linting
[INFO] [2025-07-26 22:34:19:569] [unknown]: ✅ ITReportSender.mjs passed linting
[INFO] [2025-07-26 22:34:19:665] [unknown]: ✅ OTPMURAT.mjs passed linting
[INFO] [2025-07-26 22:34:19:762] [unknown]: ✅ SaveOTP.mjs passed linting
[INFO] [2025-07-26 22:34:19:876] [unknown]: ✅ SendEmailActivation.mjs passed linting
[INFO] [2025-07-26 22:34:19:994] [unknown]: ✅ SendNotificationCode.mjs passed linting
[INFO] [2025-07-26 22:34:20:087] [unknown]: ✅ SendOTP.mjs passed linting
[INFO] [2025-07-26 22:34:20:181] [unknown]: ✅ SendResumeMail.mjs passed linting
[INFO] [2025-07-26 22:34:20:276] [unknown]: ✅ SendResumeMailForSuspicious.mjs passed linting
[INFO] [2025-07-26 22:34:20:377] [unknown]: ✅ UpdateOTP.mjs passed linting
[INFO] [2025-07-26 22:34:20:378] [unknown]: 
--------------------------------------------------------------------------------

[INFO] [2025-07-26 22:34:20:380] [unknown]: 
🧩 Module: Pocket
[INFO] [2025-07-26 22:34:20:381] [unknown]: 📄 Constants: Modules\Pocket\constants.js
[INFO] [2025-07-26 22:34:20:382] [unknown]: 🛠️  Services:
[INFO] [2025-07-26 22:34:20:489] [unknown]: ✅ ApiPocketLogin.mjs passed linting
[INFO] [2025-07-26 22:34:20:587] [unknown]: ✅ ApiPocketVerifyLoginOTP.mjs passed linting
[INFO] [2025-07-26 22:34:20:681] [unknown]: ✅ GetBatchJobs.mjs passed linting
[INFO] [2025-07-26 22:34:20:776] [unknown]: ✅ GetBatchJobWithParameter.mjs passed linting
[INFO] [2025-07-26 22:34:20:882] [unknown]: ✅ GetSecret.mjs passed linting
[INFO] [2025-07-26 22:34:20:989] [unknown]: ✅ PocketMailVerifyPage.mjs passed linting
[INFO] [2025-07-26 22:34:21:083] [unknown]: ✅ PocketVerifyMailToken.mjs passed linting
[INFO] [2025-07-26 22:34:21:177] [unknown]: ✅ SaveBatchJobs.mjs passed linting
[INFO] [2025-07-26 22:34:21:275] [unknown]: ✅ SaveServiceInfo.mjs passed linting
[INFO] [2025-07-26 22:34:21:371] [unknown]: ✅ UpdateBatchJob.mjs passed linting
[INFO] [2025-07-26 22:34:21:459] [unknown]: ✅ UserSearch.mjs passed linting
[INFO] [2025-07-26 22:34:21:543] [unknown]: ✅ UserSearchWithEmail.mjs passed linting
[INFO] [2025-07-26 22:34:21:627] [unknown]: ✅ UserUpdate.mjs passed linting
[INFO] [2025-07-26 22:34:21:628] [unknown]: 
--------------------------------------------------------------------------------

[INFO] [2025-07-26 22:34:21:629] [unknown]: 
🧩 Module: Resume
[INFO] [2025-07-26 22:34:21:631] [unknown]: 📄 Constants: Modules\Resume\constants.js
[INFO] [2025-07-26 22:34:21:631] [unknown]: 🛠️  Services:
[INFO] [2025-07-26 22:34:21:722] [unknown]: ✅ APIQueryResume.mjs passed linting
[INFO] [2025-07-26 22:34:21:816] [unknown]: ✅ DecisionResumeEntry.mjs passed linting
[INFO] [2025-07-26 22:34:21:912] [unknown]: ✅ FindIpContext.mjs passed linting
[INFO] [2025-07-26 22:34:21:995] [unknown]: ✅ GetBatchCounter.mjs passed linting
[INFO] [2025-07-26 22:34:22:079] [unknown]: ✅ GetCounter.mjs passed linting
[INFO] [2025-07-26 22:34:22:165] [unknown]: ✅ GetResumeData.mjs passed linting
[INFO] [2025-07-26 22:34:22:249] [unknown]: ✅ QueryDecisionResume.mjs passed linting
[INFO] [2025-07-26 22:34:22:344] [unknown]: ✅ ReferenceVerifyPage.mjs passed linting
[INFO] [2025-07-26 22:34:22:432] [unknown]: ✅ SaveDecisionResume.mjs passed linting
[INFO] [2025-07-26 22:34:22:522] [unknown]: ✅ SaveMail.mjs passed linting
[INFO] [2025-07-26 22:34:22:605] [unknown]: ✅ SearchMail.mjs passed linting
[INFO] [2025-07-26 22:34:22:695] [unknown]: ✅ SendReferenceVerify.mjs passed linting
[INFO] [2025-07-26 22:34:22:782] [unknown]: ✅ UpdateCounter.mjs passed linting
[INFO] [2025-07-26 22:34:22:884] [unknown]: ✅ UpdateDecisionResume.mjs passed linting
[INFO] [2025-07-26 22:34:22:980] [unknown]: ✅ VerifyCaptcha.mjs passed linting
[INFO] [2025-07-26 22:34:22:981] [unknown]: 
--------------------------------------------------------------------------------

[INFO] [2025-07-26 22:34:22:982] [unknown]: 
🧩 Module: Token
[INFO] [2025-07-26 22:34:22:983] [unknown]: 📄 Constants: Modules\Token\constants.js
[INFO] [2025-07-26 22:34:22:984] [unknown]: 🛠️  Services:
[INFO] [2025-07-26 22:34:22:985] [unknown]: 
--------------------------------------------------------------------------------

[INFO] [2025-07-26 22:34:22:986] [unknown]: 
🧩 Module: Utility
[INFO] [2025-07-26 22:34:22:987] [unknown]: 📄 Constants: Modules\Utility\constants.js
[INFO] [2025-07-26 22:34:22:988] [unknown]: 🛠️  Services:
[INFO] [2025-07-26 22:34:23:077] [unknown]: ✅ GenerateUniqueID.mjs passed linting
[INFO] [2025-07-26 22:34:23:160] [unknown]: ✅ IpService.mjs passed linting
[INFO] [2025-07-26 22:34:23:161] [unknown]: 
--------------------------------------------------------------------------------

[INFO] [2025-07-26 22:34:23:162] [unknown]: 
================== ✅ LINT & SYNTAX SUMMARY ✅ ==================
✔ Success: 65
❌ Fail:    0
📦 Modules Checked: 9
🧩 Services Checked: 65
===============================================================
            
[INFO] [2025-07-26 22:34:23:164] [api.js]: 
Module and service static check has been completed successfully.

[INFO] [2025-07-26 22:34:23:208] [PocketService.js]: Trigger : SaveServerInfo
[INFO] [2025-07-26 22:34:23:216] [PocketService.js]: Trigger : GetServerInfo
[INFO] [2025-07-26 22:34:23:313] [unknown]: Server is started on port 3000
[REQUEST] [2025-07-26 22:34:26:346] [api.js]: 
                                   [MODULE]       : Notification
                                   [SERVICE]      : CheckOTP
                                   [ENDPOINT]     : api-check-otp
                                   [METHOD]       : GET
                                   [X-USER-TOKEN] : 65d78580994151d94460ea1f
                                   [IP]           : ::1
                               
[INFO] [2025-07-26 22:34:26:352] [PocketService.js]: Trigger : ControlUserPermissionToken
[INFO] [2025-07-26 22:34:26:359] [PocketService.js]: Trigger : GetPermissionToken
[INFO] [2025-07-26 22:34:26:368] [PocketService.js]: Trigger : UpdatePermissionToken
[INFO] [2025-07-26 22:34:26:389] [PocketService.js]: Trigger : CheckOTP
[INFO] [2025-07-26 22:34:26:394] [PocketService.js]: Trigger : GetOTP
[ERROR] [2025-07-26 22:34:26:401] [CheckOTP.mjs]: CheckOTP servisinde hata meydana geldi.TypeError: Cannot read properties of undefined (reading 'otpData')
undefined
[ERROR] [2025-07-26 22:34:26:403] [unknown]: Hata alan servis: ../../Modules/Notification/services/CheckOTP.mjs
undefined
[INFO] [2025-07-26 22:34:26:409] [PocketService.js]: Trigger : SaveApiLog
[ERROR] [2025-07-26 22:36:40:403] [unknown]: SIGINT signal received. The application is shutting down.
Error
[INFO] [2025-07-26 22:36:42:072] [api.js]: 
📦 Starting ESLint and syntax check on all modules...

[INFO] [2025-07-26 22:36:42:075] [api.js]: 
🧩 Module: Admin
[INFO] [2025-07-26 22:36:42:076] [api.js]: 📄 Constants: Modules\Admin\constants.js
